id,name,date,rev,lat,lng
7740,"CALIFORNIA PIZZA KITCHEN",2016-02-01,14309,29.7527458,-95.4081902
7741,"CALIFORNIA PIZZA KITCHEN",2016-02-01,14426,29.7791275,-95.544359
7745,"O E PENGUIN",2016-02-01,28949,32.78025,-96.800004
7746,"EL NUEVO MEXICO RESTAURANT",2016-02-01,8237,30.3474576,-97.7147885
7748,"NODDING DONKEY",2016-02-01,78330,32.79656,-96.796815
7758,"SAINT ANN CAFE",2016-02-01,146971,32.7912404,-96.8063447
7760,"FLOWER CITY KARAOKE",2016-02-01,8463,29.7129626,-95.5714943
7761,"G CABARET",2016-02-01,11390,29.6525095,-95.255899
7762,"BAKER ST. THE CORNERS, LLC",2016-02-01,141295,30.2422789,-97.783289
7763,"BEAUTY BAR",2016-02-01,48639,32.8119453,-96.7750195
7774,"MIDNIGHT RODEO",2016-02-01,50245,29.7768544,-95.7798359
7775,"UNION TAVERN",2016-02-01,41345,29.5587411,-95.1462971
7776,"CHICAGO GRILL",2016-02-01,45024,29.9897139,-95.4982701
7780,"THE CONCERT PUB",2016-02-01,36424,30.006313,-95.4680769
7781,"DON PICO'S MEXICAN RESTAURANT",2016-02-01,18324,29.6495407,-95.1683393
7785,"BAR MUNICH",2016-02-01,19238,29.7467464,-95.3771169
7788,"ROGUE'S PUB",2016-02-01,30615,29.8800977,-95.6099397
7799,"BARCHI JAPANESE RESTAURANT",2016-02-01,53129,30.2652638,-97.745574
7804,"CELTIC GARDENS",2016-02-01,127341,29.7487678,-95.3754676
7807,"THE SPOT CLUB",2016-02-01,34263,29.801544,-95.431232
7814,"ON THE BORDER",2016-02-01,27753,32.823324,-96.7884973
7819,SECOND,2016-02-01,119810,30.2647785,-97.7445517
7826,"BAR 96",2016-02-01,148725,30.260835,-97.738256
7827,HOPDODDY,2016-02-01,81721,30.2497657,-97.7501222
7828,"GRATZI ITALIAN RESTAURANT",2016-02-01,6444,30.0737643,-95.497423
7829,"IGUANA JOES MEXICAN RESTAURANT",2016-02-01,30003,29.9833002,-95.1620099
7847,"AUSTIN JAVA BARTON SPRINGS",2016-02-01,12100,30.2624182,-97.7616811
7848,"BRAZOS CONCESSIONS CO/SALT LIC",2016-02-01,74471,30.2021489,-97.666829
7853,"VIETNAM RESTAURANT",2016-02-01,1001,32.7989581,-96.7791167
7855,"LAS MANANITAS  MEXICAN  RESTAU",2016-02-01,25059,29.659399,-95.734741
7858,PIRA,2016-02-01,58498,32.8122051,-96.8109852
7864,"ROSIE'S OLD ENTRANCE",2016-02-01,6814,29.305866,-94.7914347
7865,"LUPE TORTILLAS MEXICAN RESTAUR",2016-02-01,121081,29.7705949,-95.7757409
7869,"HOSPITALITY INTERNATIONAL, INC",2016-02-01,87562,32.7871493,-96.7950544
7877,"NATACHEE'S SUPPER 'N PUNCH",2016-02-01,12248,29.7387434,-95.3796714
7879,"HOUSTON NATIONAL GOLF CLUB",2016-02-01,47727,29.933343,-95.6653749
7882,"BUBBAS BAR & GRILL, LLC",2016-02-01,26062,29.7730621,-95.4250351
7883,"BOGIE'S BILLIARDS & SPORTS BAR",2016-02-01,37505,30.0195076,-95.3812461
7890,"ANVIL PUB",2016-02-01,90673,32.784172,-96.785027
7892,"DOC'S SPORTS BAR",2016-02-01,23223,29.9161683,-95.5302337
7895,"ON THE ROX BAR",2016-02-01,50325,30.02193,-95.570952
7911,"HAWG STOP",2016-02-01,23099,29.880975,-95.128952
7919,"HYATT PLACE AUSTIN HOTEL",2016-02-01,4312,30.3848238,-97.737491
7920,"THE DEN AND RUMOR LOUNGE",2016-02-01,180069,32.797766,-96.800977
7922,"THE ROOFTOP ON SIXTH ST",2016-02-01,100203,30.2729209,-97.7443863
7924,"TANGO & MALBEC SOUTH AMERICAN",2016-02-01,66311,29.7373217,-95.4678042
7926,"LUCKY'S PUB",2016-02-01,48767,29.7807433,-95.37211
7929,"PAPI TINO'S, LLC",2016-02-01,67025,30.264089,-97.7287918
7933,"TOP SUSHI",2016-02-01,17647,29.7368563,-95.5150293
7941,"BON GA RESTAURANT INC",2016-02-01,3800,29.7945628,-95.5356984
7944,"VINCE YOUNG STEAKHOUSE",2016-02-01,79446,30.2647541,-97.7410304
7946,"HP ROUTE 46 TEXAS LLC",2016-02-01,4006,30.338354,-97.7036474
7947,"MEXITAS, INC.",2016-02-01,1989,30.2704598,-97.7324062
7980,"LA OFICINA NIGHT CLUB",2016-02-01,1720,32.875239,-96.883446
7981,"K100 LOUNGE",2016-02-01,8302,29.706405,-95.556209
7985,"HOUSTON AVENUE BAR",2016-02-01,21312,29.807666,-95.375328
7986,"COOL RUNNINGS JAMAICAN GRILL",2016-02-01,32344,29.6557081,-95.5231358
7992,"MORTON'S THE STEAKHOUSE",2016-02-01,110417,32.7933807,-96.8023048
7998,"LUPE TORTILLA MEXICAN RESTAURA",2016-02-01,85222,29.7745983,-95.4098311
8004,"MALAI, LLC",2016-02-01,43696,32.8076605,-96.7979099
8021,SORREL,2016-02-01,32868,29.7389786,-95.4134581
8033,"MORELIA MEXICAN GRILL",2016-02-01,17744,30.486597,-97.769709
8037,"HYATT PLACE HOUSTON HOTEL",2016-02-01,5960,29.9420309,-95.4005411
8053,"TIME SQUARE LOUNGE",2016-02-01,28105,29.9353841,-95.217142
8054,"THE GRACKLE",2016-02-01,66196,30.262647,-97.7241544
8057,"BIG TYME BILLIARDS",2016-02-01,32785,30.0535775,-95.4353168
8058,"747 RESTAURANT & BAR",2016-02-01,5610,29.664088,-95.260352
8067,"WESTIN HOTEL MEMORIAL CITY",2016-02-01,96889,29.7826408,-95.5441313
8069,"24 DINER",2016-02-01,40954,30.2719642,-97.7542598
8074,"CHEER UP CHARLIES",2016-02-01,88601,30.264896,-97.731028
8075,HADDINGTONS,2016-02-01,28548,30.2694643,-97.7487354
8083,"JIMMY CHANGAS INC.",2016-02-01,70591,29.6613109,-95.1235834
8089,"BACKSPIN BAR & GRILL",2016-02-01,70964,30.2000837,-97.8635119
8094,"BABY DOLLS TOPLESS SALOON",2016-02-01,512926,32.8634884,-96.8893773
8099,"HOWARD WANG'S UPTOWN",2016-02-01,15503,32.8071667,-96.800183
8100,"MAMA IRMA'S",2016-02-01,56952,29.6644695,-95.1271284
8101,"SPORT GRILL 249 & WINGS",2016-02-01,4835,29.9309833,-95.5102857
8104,"WASHINGTON AVENUE DRINKERY",2016-02-01,95093,29.7699587,-95.4029992
8105,"THE CHEESECAKE FACTORY",2016-02-01,78882,29.7809172,-95.5359731
8109,F-BAR,2016-02-01,190149,29.7473793,-95.382452
8110,"BBQ GARDEN KOREAN RESTAURANT",2016-02-01,4925,29.8075916,-95.5452771
8112,"MANGIERI'S PIZZA CAFE",2016-02-01,9311,30.2018212,-97.8795874
8114,"THE BLUE FISH ON WASHINGTON",2016-02-01,52957,29.7714791,-95.4209868
8115,"THE OLDE IRISH PUB",2016-02-01,14699,29.7405466,-95.5885843
8124,"WHITE SWAN",2016-02-01,21227,30.273974,-97.719589
8133,"FARACE BEVERAGES, LLC",2016-02-01,195392,30.2653595,-97.7472955
8148,"THE TROPHY ROOM",2016-02-01,136161,32.7979961,-96.8009697
8149,"RIO ROOM",2016-02-01,126192,32.8229387,-96.790987
8151,"CJ'S BILLIARD",2016-02-01,30093,32.7830762,-96.7343514
8153,"JACKIE'S BRICKHOUSE",2016-02-01,177826,29.5405187,-95.0336073
8157,"LA HACIENDA RANCH",2016-02-01,39033,32.9885905,-96.8017186
8159,"ALICIA'S MEXICAN GRILLE 3, INC",2016-02-01,19140,29.7314518,-95.5901637
8160,DRINK.WELL.,2016-02-01,49289,30.3172357,-97.7206094
8161,"BJ'S RESTAURANT & BREWHOUSE",2016-02-01,68956,30.3919229,-97.7315211
8162,"ETRO BAR",2016-02-01,22861,29.7431228,-95.3969013
8164,CHUY'S,2016-02-01,75088,29.7854508,-95.7394862
8165,KAMIKAZE,2016-02-01,14268,32.884688,-96.759244
8168,"BUFFALO WILD WINGS GRILL & BAR",2016-02-01,38317,29.7900271,-95.7196281
8169,"TACOS A GO-GO",2016-02-01,4768,29.7816103,-95.3899067
8170,"CHRISTIAN'S TAILGATE BAR & GRI",2016-02-01,95522,29.7818595,-95.3896577
8173,"THE IRON BEAR",2016-02-01,44496,30.2701279,-97.7432872
8175,"FRATELLI'S RISTORANTE",2016-02-01,18446,29.794148,-95.483721
8184,"AKASHI SUSHI ASIAN CUISINE",2016-02-01,6732,30.0687101,-95.2123212
8202,"VINO VINO",2016-02-01,63307,30.3069158,-97.7352124
8204,"EMBASSY SUITES HOUSTON DOWNTOW",2016-02-01,3787,29.752956,-95.361339
8207,"SERGIO'S MEXICAN GRILL INC",2016-02-01,17192,29.7857811,-95.8114187
8210,"BIG DADDY'S BURGERS & BAR",2016-02-01,36590,30.3734539,-97.7283452
8217,"BRICK HOUSE TAVERN + TAP",2016-02-01,90202,30.41834,-97.7477375
8221,"BRASSERIE 19",2016-02-01,332112,29.7534679,-95.4072787
8225,"EL REAL TEX MEX",2016-02-01,70191,29.7443789,-95.3933474
8226,"DIVE BAR",2016-02-01,42802,30.2798513,-97.7420803
8231,"YUCATAN TACO STAND AND TEQUILA",2016-02-01,54697,30.1608342,-95.4585322
8235,"GENGHIS GRILL",2016-02-01,1049,29.7432675,-95.7751626
8246,STRANGEWAYS,2016-02-01,31730,32.8117833,-96.7830427
8248,"HUGOS RESTAURANT & TEQUILA BAR",2016-02-01,17877,30.262656,-97.7582617
8249,"THE BLACKHEART",2016-02-01,162605,30.2596497,-97.7386538
8250,"THE BLUE FISH BAYOU PLACE",2016-02-01,56153,29.7622492,-95.3663796
8261,"BILLARES REFORMA",2016-02-01,48075,32.8574496,-96.8724998
8262,"VIOLET CROWN SOCIAL CLUB",2016-02-01,87423,30.264239,-97.730796
8263,"HARD ROCK CAFE",2016-02-01,47872,29.7626142,-95.3669675
8268,"JJ'S BAR",2016-02-01,25894,29.8388415,-95.6457056
8277,MOOSENUCKLES,2016-02-01,25379,30.0350868,-95.3657695
8278,"EL MISMO SPORTS BAR",2016-02-01,6349,29.689172,-95.325627
8282,"THE VOLSTEAD LOUNGE",2016-02-01,147337,30.2634241,-97.7272355
8290,"URBAN CRAVE",2016-02-01,43025,29.970895,-95.3207069
8295,"SIX LOUNGE",2016-02-01,73880,30.266246,-97.744544
8296,"THE DECK ON FOUNTAINVIEW",2016-02-01,107858,29.733372,-95.4844973
8297,"EASY TIGER",2016-02-01,162516,30.265694,-97.7357648
8301,"HACIENDA LA ESPERANZA RESTAURA",2016-02-01,5239,29.8452755,-95.3765757
8308,"TRINITY AFRICAN BAR & GRILL",2016-02-01,265,29.7188039,-95.5404348
8309,"VEGAS CLUB",2016-02-01,58238,29.7489489,-95.6437135
8310,"KEREN CAFE & SPORTS BAR",2016-02-01,2300,29.7083973,-95.5204023
8315,"THE EASTERN",2016-02-01,19060,30.26285,-97.726837
8324,CONTIGO,2016-02-01,75303,30.2878426,-97.703443
8326,"BABOUSH RESTAURANT MARKET BAR",2016-02-01,20231,32.8071323,-96.7962219
8354,WINGZUP,2016-02-01,17733,30.2990769,-97.7201504
8361,"WILD SALSA",2016-02-01,54192,32.7809985,-96.7964224
8366,"SPOTLIGHT KARAOKE MIDTOWN",2016-02-01,18277,29.7457304,-95.3766832
8382,"NORRIS CONFERENCE CENTERS & RE",2016-02-01,16716,29.7820909,-95.5591678
8392,"DOMAIN PARK",2016-02-01,143662,30.4029154,-97.7236497
8397,TRINITI,2016-02-01,46498,29.7401369,-95.4105004
8402,"DEE LINCOLN'S TASTING ROOM & B",2016-02-01,3879,32.793953,-96.8062428
8404,"AUSTIN HILTON GARDEN INN",2016-02-01,21317,30.265397,-97.7353533
8408,"BRICK HOUSE TAVERN + TAP",2016-02-01,87568,29.281671,-94.801755
8413,"LUCA & LEONARDO RISTORANTE",2016-02-01,33953,30.16014,-95.458858
8420,"GRINGO'S MEXICAN KITCHEN",2016-02-01,140495,29.9669271,-95.6943809
8426,"ARTISANS RESTAURANT",2016-02-01,71875,29.7427083,-95.3797071
8427,"COCKPIT BAR & GRILL",2016-02-01,8092,29.6592971,-95.2703037
8428,"OPA'S COFFEE & WINE BAR",2016-02-01,30598,30.2489718,-97.7694921
8434,"SCOTTY'S PUB",2016-02-01,48688,29.585048,-95.2133263
8441,"LA LUPITA MEXICAN CUISINE & BA",2016-02-01,48535,30.16014,-95.458858
8445,"CHEDDAR'S CASUAL CAFE #540",2016-02-01,34903,29.9510457,-95.6703253
8451,"HI 360-ALOFT, LLC",2016-02-01,28622,32.7770521,-96.8011976
8458,"KORYO KALBI KOREAN BBQ",2016-02-01,16874,32.8954122,-96.8930813
8461,"KUNG FU SALOON",2016-02-01,264651,29.7703128,-95.4157058
8465,"TEJAS GRILL & SPORTS BAR",2016-02-01,20452,29.7553371,-95.3625904
8468,"BB'S CAFE - HOUSTON",2016-02-01,202744,29.7812991,-95.3880047
8471,"LITTLE WOODROW'S IN THE VILLAG",2016-02-01,82541,29.7157587,-95.4146061
8473,"MI COCINA-WOODLANDS",2016-02-01,36346,30.1642343,-95.4553336
8478,"CHATTER'S CAFE & BISTRO",2016-02-01,38568,29.768141,-95.3975717
8479,KINGSTON'S,2016-02-01,10432,29.6847655,-95.3993022
8481,TREE,2016-02-01,5910,29.7979693,-95.5256828
8489,"FIESTA AZTECA MEXICAN RESTAURA",2016-02-01,17520,29.965394,-95.1687772
8492,"EDUARDO'S BAR",2016-02-01,10165,29.685472,-95.298899
8495,"THE TROHPY CLUB",2016-02-01,66957,30.267279,-97.7400073
8496,"AMC NORTHPARK 15",2016-02-01,71377,32.8688248,-96.7737114
8497,"THE REFINERY",2016-02-01,23498,29.7580444,-95.3757499
8498,LIPSTICK,2016-02-01,57049,32.8769364,-96.8845984
8502,"TACO PALENQUE",2016-02-01,1330,29.698874,-95.2973105
8504,"FELIX 55",2016-02-01,52954,29.7161658,-95.4153375
8512,"GROOVES OF HOUSTON",2016-02-01,82996,29.742365,-95.3595507
8541,"MARIO'S MEXICAN & SALVADORIAN",2016-02-01,36153,32.827402,-96.822877
8542,"POLEKATZ HOUSTON",2016-02-01,109042,29.738105,-95.496059
8563,"FERNANDO'S MEXICAN CUISINE",2016-02-01,56673,32.8223776,-96.7906126
8564,"LUMEN LOUNGE, INC.",2016-02-01,72066,29.7273548,-95.4186428
8574,"BLACK WALNUT CAFE",2016-02-01,25934,29.7439374,-95.7715365
8577,"CHAMA GAUCHA BRAZILIAN STEAKHO",2016-02-01,114526,29.7372901,-95.4831405
8578,"SPORTIN' WOODY'S SPORTS BAR",2016-02-01,76851,30.0120818,-95.608947
8596,"ESTANCIA ARBORETUM, LLC",2016-02-01,74546,30.3909046,-97.747357
8601,"CAFE MALTA LLC",2016-02-01,27169,30.2129341,-97.8295162
8602,"STOCKYARD BAR-B-Q",2016-02-01,2933,29.7380891,-95.4986195
8609,"AUSTIN'S EL SOL Y LA LUNA REST",2016-02-01,13315,30.2666689,-97.7368263
8615,"THE SAHARA LOUNGE",2016-02-01,26103,30.2795079,-97.681655
8618,"VELVET TACO",2016-02-01,29146,32.8217178,-96.7853076
8620,"THE ALBATROSS",2016-02-01,23016,29.3019798,-94.7903103
8621,"LAS MANANITAS MEXICAN RESTAURA",2016-02-01,25098,29.6594835,-95.7362554
8623,"ABILENE FE, INC.",2016-02-01,77450,30.4723194,-97.7967572
8625,"THE BRIXTON",2016-02-01,35611,30.2635809,-97.7275939
8626,"FRONTIER BAR",2016-02-01,47784,30.2627223,-97.7143496
8630,AVENUE,2016-02-01,100973,32.800252,-96.800483
8640,"SINGLE WIDE",2016-02-01,49425,32.8152361,-96.7699428
8651,"THE OLIVE GARDEN ITALIAN RESTA",2016-02-01,22251,29.809611,-95.161526
8652,"JUNCTION BAR & GRILL",2016-02-01,39251,29.753292,-95.381228
8654,"DOUBLE TROUBLE CAFFEINE AND CO",2016-02-01,42449,29.7387434,-95.3796714
8659,"JAKES HAMBURGERS",2016-02-01,29503,32.8157462,-96.7792153
8662,"THE FREE MAN",2016-02-01,57445,32.7826297,-96.785062
8667,"TREE BEARDS RESTAURANT",2016-02-01,5109,29.7622072,-95.3618243
8681,"EPIC 22",2016-02-01,33346,29.7216637,-95.3672442
8697,"MARINA ACQUISITION CORPORATION",2016-02-01,12052,29.5453468,-95.0198687
8702,"WORKHORSE BAR",2016-02-01,73462,30.3178628,-97.7220394
8706,"CROSS-NATIONAL FINANCIAL L.L.C",2016-02-01,32232,29.9668101,-95.5853663
8711,"HOUSTON TEXANS GRILLE",2016-02-01,79895,29.7790182,-95.5610984
8716,"CITY CAFE",2016-02-01,24340,32.85147,-96.813821
8721,"EL MATADOR BAR & GRILL, INC",2016-02-01,31240,29.7351473,-95.6091223
8736,"LUCY'S FRIED CHICKEN",2016-02-01,31077,30.2404766,-97.753433
8737,"TORO NEGRO LOUNGE",2016-02-01,17042,30.1721853,-97.801246
8748,"MANSION ON TURTLE CREEK",2016-02-01,306868,32.8041568,-96.8073394
8749,"CRESCENT CLUB",2016-02-01,55152,32.7863301,-96.7962528
8750,"ROSEWOOD CRESCENT HOTEL",2016-02-01,54902,32.7945621,-96.8044675
8771,"PUBLIC HOUSE HEIGHTS",2016-02-01,69838,29.7818363,-95.3891282
8772,"LITTLE WOODROW'S IN MIDTOWN",2016-02-01,266902,29.7497669,-95.3773279
8776,"SOUTHLAND ICEHOUSE LTD",2016-02-01,39140,29.780012,-95.824886
8779,"THE PEOPLE'S LAST STAND",2016-02-01,44253,32.8383828,-96.7763243
8782,MASONES,2016-02-01,58792,29.995107,-95.6208533
8796,"BUZZBREWS KITCHEN DEEP ELLUM",2016-02-01,20003,32.7834412,-96.7831699
8807,"ABUELO'S MEXICAN KITCHEN, INC.",2016-02-01,12629,29.859846,-95.3333471
8808,REPUTATION,2016-02-01,141887,29.7457318,-95.3755614
8813,"AKAIHI JAPANESE RESTAURANT",2016-02-01,10032,30.0194207,-95.526708
8826,"OLD SCHOOL BAR & GRILL",2016-02-01,64131,30.266792,-97.739274
8828,"ZIO CECIO CUCINA ITALIANA",2016-02-01,28194,32.851591,-96.8302817
8831,"THE RATTLE INN",2016-02-01,102702,30.2702946,-97.7485321
8832,"MR. C'S SPORTS GRILL",2016-02-01,28840,30.0368462,-95.3817831
8833,"MOJO'S SPORTS GRILLE",2016-02-01,70676,30.0096911,-95.1766379
8834,"CHULA'S SPORTS CANTINA",2016-02-01,212209,29.7863264,-95.5592232
8835,"TWIN PEAKS",2016-02-01,205653,29.7314739,-95.4172099
8839,"CHEKO'S MEXICAN RESTAURANT AND",2016-02-01,8078,30.3308938,-97.7308286
8841,"IPIC THEATERS",2016-02-01,105031,30.3999923,-97.7271491
8853,"OSTIONERIA MICHOACAN #8",2016-02-01,88416,29.9883141,-95.425009
8854,"TEXAS ROADHOUSE",2016-02-01,46374,30.030572,-95.601021
8858,"CARNIVAL MAGIC",2016-02-01,72440,29.3082807,-94.7969573
8859,"SUNDANCE CINEMAS",2016-02-01,111372,29.7625802,-95.3669137
8866,"BONE DADDY'S HOUSE OF SMOKE",2016-02-01,92318,30.4157218,-97.7449948
8867,"OMNI DALLAS CONVENTION CENTER",2016-02-01,903058,32.7754699,-96.804297
8875,"VIBE LOUNGE AND RESTAURANT",2016-02-01,4114,29.7009318,-95.5719414
8890,"DEL FRISCO'S GRILLE",2016-02-01,144804,32.803496,-96.799095
8892,"WINSTON'S SUPPER CLUB",2016-02-01,70660,32.8090935,-96.8079239
8897,"LIBERTY KITCHEN & OYSTER BAR",2016-02-01,99610,29.7905694,-95.387423
8898,GOURMANDS,2016-02-01,58639,30.2626697,-97.7154161
8902,"MARBELLA'S TAQUERIA",2016-02-01,1256,32.722761,-96.8231689
8909,"CAT CORA KITCHEN",2016-02-01,118675,29.9859438,-95.3359781
8917,"FAIRMONT DALLAS HOTEL",2016-02-01,157591,32.785832,-96.801946
8935,"BUCKS BAR",2016-02-01,63320,29.304787,-94.795211
8939,"CELAYA'S MEXICAN RESTAURANT &",2016-02-01,29051,29.9470037,-95.5645643
8940,"AUSTIN CAKE BALL AT THE DOMAIN",2016-02-01,17618,30.4006618,-97.726937
8941,"MVSC-MONGOOSE VERSUS COBRA",2016-02-01,57639,29.745266,-95.373441
8950,PIQUEO,2016-02-01,13947,29.9946513,-95.6248764
8951,"ALMA LATINA RESTAURANT & LOUNG",2016-02-01,18245,29.835536,-95.342316
8956,"LUCKY'S PUB",2016-02-01,97704,29.9477138,-95.6642339
8972,"TATE'S DALLAS BAR LLC",2016-02-01,64639,32.7986388,-96.8013466
8991,"POLVAS EN LA BRISSA",2016-02-01,5289,30.4464221,-97.6857698
8994,"VALENCIA ORANGES IV, LLC",2016-02-01,9774,29.7736089,-95.5998166
8995,"NEW DIAMOND CLUB & BAR",2016-02-01,2475,29.7118101,-95.5714791
9010,"BAR LOUIE",2016-02-01,85654,30.268263,-97.7440193
9016,"SUNDOWN AT GRANADA",2016-02-01,85619,32.8306578,-96.7699167
9030,"EDDIE V'S #8501",2016-02-01,274175,30.2661421,-97.7406415
9031,"EDDIE V'S #8502",2016-02-01,133692,30.389393,-97.752657
9038,"THE WINFLO OSTERIA",2016-02-01,58559,30.273526,-97.760029
9048,"SANDAGA 813",2016-02-01,42202,32.782202,-96.767578
9066,"COVER 2",2016-02-01,73040,30.4497575,-97.7897605
9067,"THE DRAM PUB, LLC",2016-02-01,67046,32.8208217,-96.7847052
9070,LUCILLE,2016-02-01,246780,30.2587171,-97.7385407
9071,"TAQUERIAS ARANDAS & BAR",2016-02-01,11480,29.9218945,-95.4951199
9072,"RISING SUN SUSHI & FUSION REST",2016-02-01,27475,29.9351175,-95.2489553
9074,"ACADIA BAR & GRILL",2016-02-01,40332,29.9939445,-95.4871608
9075,"CLUB TEQUILA",2016-02-01,213230,29.690818,-95.5296746
9077,"TOSTADA REGIA",2016-02-01,16270,29.7743975,-95.2388266
9090,"FENWICK, LLC",2016-02-01,5256,29.7333289,-95.5016207
9091,"CORNER BAR",2016-02-01,75646,30.2494256,-97.7668969
9092,"SHOOTERS IN VICTORY",2016-02-01,63631,32.7895073,-96.8091209
9095,"WHITE HORSE HONKY TONK",2016-02-01,152166,30.2625339,-97.7270355
9099,"EL NARANJO",2016-02-01,28019,30.25952,-97.738183
9100,"SWIFT'S ATTIC",2016-02-01,110918,30.2656188,-97.7435003
9104,"GLORIA'S RESTAURANT",2016-02-01,174309,29.7467464,-95.3771169
9109,"CAFFE DI FIORE, LLC",2016-02-01,2665,30.1930691,-95.5883782
9112,"BAR NONE",2016-02-01,4074,29.2469914,-94.9039424
9115,"THE MARQUE",2016-02-01,51944,29.7786274,-95.5618933
9121,"LONGHORN STEAKHOUSE #5396",2016-02-01,21996,30.1540838,-97.7926127
9128,"THE PUBLIC HOUSE",2016-02-01,21849,29.7346012,-95.763017
9130,"CHOSUN GALBI",2016-02-01,6658,30.329818,-97.706662
9133,"OLIVE & JUNE",2016-02-01,69186,30.3072491,-97.7511609
9134,"EDDIE V'S #8508",2016-02-01,146946,32.817976,-96.802998
9135,"THE UNION KITCHEN",2016-02-01,65920,29.766973,-95.552632
9139,"ALAMO DRAFTHOUSE CINEMA",2016-02-01,184219,30.2004142,-97.869762
9147,"HTW BEVRAGE, LLC/AVIA WOODLAND",2016-02-01,30608,30.1643082,-95.4618721
9150,"LITTLE TOKYO",2016-02-01,14662,29.6505094,-95.1376889
9155,"SISSY'S BEVERAGES, LLC",2016-02-01,52940,32.8209931,-96.7856627
9157,"TAQUERIA LAS LLARDAS MEXICAN R",2016-02-01,5390,29.814832,-95.5443505
9159,"LOVE GOAT",2016-02-01,20693,30.2928376,-97.7417614
9164,MICHELADAS,2016-02-01,39124,30.263166,-97.741081
9169,JAVELINA,2016-02-01,122571,30.258035,-97.738736
9170,"MIDNIGHT COWBOY",2016-02-01,44954,30.26709,-97.7399655
9184,"J. BLACK'S HOUSTON - WASHINGTO",2016-02-01,53831,29.7686353,-95.3971091
9192,"RECESS ARCADE BAR",2016-02-01,81078,30.267715,-97.740471
9193,"LATIN BITES",2016-02-01,23094,29.7628975,-95.4789819
9195,"NORSTROM BISTRO N",2016-02-01,20009,29.735856,-95.464208
9196,"ELEVEN PLATES & WINE",2016-02-01,23140,30.3367098,-97.8038363
9197,"THE MASON BAR",2016-02-01,2979,32.7944403,-96.796972
9200,"EDDIE V'S #8507",2016-02-01,190920,29.7790182,-95.5610984
9201,"FAT TUESDAY SPORTS BAR",2016-02-01,27776,29.9014599,-95.5527475
9202,"EDDIE V'S #8509",2016-02-01,166620,29.7407969,-95.4192957
9205,"BOMBERS SPORTS BAR",2016-02-01,28891,29.588621,-95.183458
9208,"AGAVE REAL",2016-02-01,11438,29.770355,-95.840447
9223,"SUSHI CHOO CHOO",2016-02-01,1702,29.7495511,-95.4997141
9224,"PIZZA HUT",2016-02-01,1114,29.7222811,-95.6448482
9228,"KUNG FU SALOON",2016-02-01,408708,32.7989611,-96.8051459
9230,"RUSSIAN BISTRO NAZDOROVYE",2016-02-01,33871,30.266015,-97.7402479
9232,"RAMOS RESTAURANT #3",2016-02-01,4570,30.3784702,-97.7363998
9236,"AMC GULF POINTE 30",2016-02-01,44431,29.6048297,-95.2129496
9242,"LUPE TORTILLA",2016-02-01,92063,30.3919229,-97.7315211
9250,L'OLIVIER,2016-02-01,14983,29.744835,-95.384578
9267,"GIAU BAR N BITES",2016-02-01,37400,29.7034968,-95.5536831
9272,"CHIPOTLE;CHIPOTLE MEXICAN GRIL",2016-02-01,913,32.8574462,-96.7696243
9278,"LITTLE WOODROW'S IN THE HEIGHT",2016-02-01,100365,29.7814308,-95.3873198
9284,"PLEASURE PIER",2016-02-01,61363,29.2878835,-94.7901517
9285,"AMC THEATRES STUDIO 30",2016-02-01,27074,29.7319337,-95.5112999
9293,"TACOS DEL JULIO",2016-02-01,3516,29.737073,-95.4836872
9294,"THE KINGS HEAD",2016-02-01,45530,29.7488748,-95.6244867
9296,"HILLSIDE FARMACY",2016-02-01,33862,30.2681806,-97.7268756
9301,COTTONWOOD,2016-02-01,178840,29.818274,-95.40991
9303,"EL ASADOR MEXICAN RESTAURANT",2016-02-01,17888,29.731986,-95.7563209
9305,"GENCHIS GRILL",2016-02-01,2729,29.7283226,-95.4383982
9306,"EL TIZONCITO TAQUERIA",2016-02-01,20292,32.825214,-96.8199655
9310,"MEDINA OVEN & BAR",2016-02-01,15368,32.7858803,-96.8091422
9317,"BOSS NIGHT CLUB & SPORTS BAR",2016-02-01,16445,29.9973685,-95.4810228
9324,"CANDELARI'S PIZZERIA",2016-02-01,14893,29.7713205,-95.4223892
9328,"NOPALERA GRILL GALVESTON",2016-02-01,2442,29.2882279,-94.8374809
9333,"SOTO'S CANTINA",2016-02-01,7347,29.966389,-95.5779699
9338,PELONS/508,2016-02-01,36979,30.2688236,-97.7365492
9349,"THE OLIVE GARDEN ITALIAN RESTA",2016-02-01,29987,29.7854472,-95.7386928
9350,"BIKINIS SPORTS BAR & GRILL",2016-02-01,9686,30.1145736,-95.4391999
9354,"THE BELMONT",2016-02-01,34686,30.2685504,-97.745599
9355,"LUKE'S ICE HOUSE - HOUSTON, LL",2016-02-01,102493,29.7698304,-95.410891
9359,"HOP DODDY ANDERSON LANE, LLC",2016-02-01,76593,30.3580481,-97.7318254
9370,"BAR LOUIE",2016-02-01,110737,30.1608342,-95.4585322
9373,"MIA BELLA",2016-02-01,63553,29.7546546,-95.3651509
9377,"TACO JOINT",2016-02-01,18527,32.8354107,-96.7515342
9378,"SANDBAR CANTINA AND GRILL",2016-02-01,27977,32.78352,-96.774592
9385,"SALTY SOW",2016-02-01,102406,30.2837009,-97.721214
9392,"AUSTIN'S MOON TOWER SALOON INC",2016-02-01,247754,30.169272,-97.8266299
